twitter_id,Content
1418280455749738496,"Dr. Reiner Fuellmich (Corona committee)
""After having interviewed so many experts, we have come to the conclusion that this has never been about health, its been about destruction of small businesses &amp; about eugenics &amp; genocide.""
https://t.co/xY1adYlWmS"
1418280398631542785,@sudhirmehtapune Based on Maharashtra government as corona spread after 4pm here ....
1418280356424273920,"If sir's bus goes, then sir say that no disease named corona has come in the country.  There is a tribe of liars.
 #OxygenCrisis
 #BJPExposedAgain
 #DainikBhaskar
@LambaAlka
@Rakesh_Sachan_
@alimehdi_inc
 https://t.co/KttRFYPHMY"
1418280290108284931,"@TheTweetOfGod Dear God!I lost a couple of siblings due to Corona, before public vaccination! Please exempt them from going to unheaven and let them go to heaven, if you may!"
1418280221610889216,@GoelRahul0599 @iamtsanand @ANI now it’s a state issue but when celebrating defeat of corona’s first wave it was central govt who took credit. Even a few months ago Amit Shah was crediting Center for bringing second wave under control. Can we please use same address for credit and blame certificates
1418280161640804357,"Indonesia is still in the Covid Danger Zone, WHO urges Indonesia to tighten restrictions.

WHO highlighted a sharp increase in cases in 13 provinces of Indonesia. Therefore, extra measures are needed to reduce the transmission of Corona.

#MakeItWithoutHatred https://t.co/AuCBbgEGIT"
1418280161137549313,Fuck Corona mahn 😭😭😭😭😭😭😭😭
1418280117575561220,Corona moving thru the city quick af fr
1418279967444529154,"As I watch the news, read the paper and go on social media sites regarding the increase of Corona cases, no one and I mean NO ONE has discussed this possible factor in the rising numbers:"
1418279887752867845,"Just posted a photo @ Corona, California https://t.co/HhokVOdIwv"
1418279717971501057,"@RahulGandhi Why not any minister, chor netas and their relatives died by corona. Lekin maro ge tum log bhi. Kuda makuda ho ke. Nar ka me jao ge"
1418279678259904513,"FRM MENTEE:9 months,but I would never give up-It wasn't easy but simple-PERFECT SELLER,GREAT BUSINESS WITH 1.4 MM EBITDA-ASKING 6.5MM CLOSED@ 4.5MM WITH 500K OF LINE OF CREDIT 4 WORKING CAPITAL,TOTAL 5MM-PUT 5% DOWN+REST BANK(60%)+SELLER NOTE(35%)(DSP:VERY PROUD OF CORONA DEALS)"
1418279592649904131,"Hello Mudder..Hello fadder. Here I am in Camp Corona. 

This would suck and I want to go home. Do they get their money back or is that used for tylenol and thermometers?

https://t.co/NeitbZHYlV

@BrandyFlynn25"
1418279525629284353,"A big brain user doesn't believe in fake news, but believes in flat earth and 5g causing corona."
1418279494478139392,What is Corona virus https://t.co/GocgovKuye
1418279367923224578,happy birthday Thalaiva 😍🔥 @Suriya_offl https://t.co/4sXP30OeRc
1418279359492861954,I have the kind of friends who go to a Biergarten and ask for Corona.
1418279349967458306,Corona Systems Engineer https://t.co/hwauSoSWVy @GovernmentJobs
1418279262981918722,i have corona 😭😭😭
1418279217662361602,"Corona was man made..and this disaster in china is gift of nature..

. https://t.co/SzifB4fv6s"
1418279177770393602,MENTEE USING CORONA TIME 2 BUILD PET EMPIRE! https://t.co/5qX1h1bUqA
1418279108635766792,So dat money for corona don las vanish na vanish so eh🤔?Eh mean say any man chop eh own doh shidon like nothing happen. True-true so few men dem chop soteh $ 335 million? Only 25 million for paye. Why dem no be fit just give any man even na $ 1 million make we start life
1418279055837868035,"@alsharqiyatv we Iraqi college students live under a catastrophe of infections in the Corona virus, where the number of injuries reached nearly 9000 cases per day and deaths. We also ask you to intervene in saving us and converting the final exams to electronic
#Biden_save_the_iraqi_students"
1418279003333537797,"@TCL_Lesedi Fight 3rd wave - Umhlonyane (Lengana/Artemisia) tea.
- R100 50g &amp; R200 100g. 
- 50ml Eucalyptus Oil R75. 
- Eucalyptus P-Jelly R20.
- Delivery to your door. 
WhatsApp 0603722664  #Sinuses #level4lockdown  #cough #lung #Corona #thirdwave #flu #covid19SA #DeltaPlus #Retweet 🌿 https://t.co/l9E98WfV53"
1418278912023572482,"I'm gonna mute the words Corona virus and COVID19.

I couldn't give less fucks about it even if I tried, and the constant bleating about it is the equivalent to stubbing your pinky toe on the kitchen table leg at 3am."
1418278877697347586,"arranged the first night out since corona started and work have declined the time off request, i'm going to do a murder"
1418278788354363394,"Must Watch @brajeshlive explaining oxygen crisis in Uttar Pradesh

Modi drawing political red line for burying this mis management

Mismanagement is so historic that it can top among existing likes of Bhopal Gas tragedy

Its a ""2021 Corona Oxygen Sankat"""
1418278765558435844,Today’s life is good moment brought to you by Corona Light. https://t.co/iKX9BL2N2A
1418278764576972801,"@IamCatchvibe 💯Fight 3rd wave - Umhlonyane (Lengana/Artemisia) tea.
- R100 50g &amp; R200 100g. 
- 50ml Eucalyptus Oil R75. 
- Eucalyptus P-Jelly R20.
- Delivery to your door. 
WhatsApp 0603722664  #Sinuses #level4lockdown  #cough #lung #Corona #thirdwave #flu #covid19SA #DeltaPlus #Retweet 🌿❤️ https://t.co/5SgrtQwDum"
1418278649753649155,@Sashank35077477 @21aman6 @SarwarHashim @AmrullahSaleh2 You do know that the whole world donated to India vaccines and supplies in corona.. I live in Canada and our phone companies were asking for money for India during the pandemic. Let’s not talk about begging.
1418278424230068227,"@deep_creator @FANS_REAPER Because maybe I dont have an ID?🤔 

Ever since the whole corona situation, its been hard to obtain an ID. Basically what I was doing was waiting till the whole thing blows over to get one easily. Plus, I never was really in a rish to get one cuz I didnt need it atm"
1418278387089502209,@TenzingLamsang Great going.  Happy to see the friendly neighborhood as Corona free (just like it is Tobaco free). Setting happiness goal for neighbours and world.
1418278303740346369,"Corona law enforcement thanked public for tips identifying driver of a white, Chevy Silverado, possibly linked to Monday incident. https://t.co/9dUyZQYPVy"
1418278303266349056,dont you just hate for corona to making impossible to see someone right now UGHHHHH
1418278293174996995,"Corona law enforcement thanked public for tips identifying driver of a white, Chevy Silverado, possibly linked to Monday incident. https://t.co/8Ugju6IllO"
1418278145023676425,"@GOP @PARISDENNARD Yo, Paris, what America really wants to know is 1) how many #Republicans lied to the public about #Corona; and 2), how many supported the #Insurrection of #Jan6?

Get back to us, would you?"
1418278131715264512,"@Kall_essy Hello , doctor Samantha.. our borders are closed, we don't want corona.  This your Australian zeneca isn't working effectively 😂"
1418277950592483331,"#Bahubali #MeenakshiLekhi 
#dhruvrathee 
Who said the Corona is deadly virus for person aged above 60 years?
@RahulGandhi @priyankagandhi https://t.co/FFIWO5AFiR"
1418277898922909697,"Has anyone else noticed that Covid is often referred to as ""The Novel Corona Virus"" by Liberals and Media types? Of all the synonyms for ""new"" why do they keep using  ""Novel"" ? https://t.co/aIBCwZsPT4"
1418277836528537610,"@Shafqat_Mahmood 
One thing cancel karo ga nhi 6% sain upper ho gaya hain corona ab toh kuch krdo
#CancelExamsSaveStudents https://t.co/M2eKwC70pD"
1418277786062569473,We are PUMPED for the next big hit from MIDDLEWEST creative team Skottie Young &amp; Jorge Corona with THE ME YOU LOVE IN THE DARK #1! Find out all about it &amp; how to pre-order yours: https://t.co/f3mC7nidh7 https://t.co/GLBRbVTdFT
1418277706815262721,@SilkLifeMedSpa Bro the South Park where Mickey calls Randy about corona and the bat 😂😂
1418277701043949572,@inminivanhell NIMBY ugh. We actually rented a shelter to an OC Church out of Corona and they would only house oc peeps
1418277356997861394,"@JoeBiden To Mr. President  Biden, we Iraqi college students live under a health catastrophe of infections in the Corona virus, where the number of injuries reached nearly 9000 cases per day and deaths. We also ask you to intervene in saving us and converting the final exams to electronic"
